user_uuid,Product Name,revenue
466ebc3a-91f8-4f70-82fe-7111896421c1,one time payment,15
262092ee-9f75-4d0f-b300-8f1743a22fdb,one time payment,15
7a6b2d89-639b-4c0b-a0b0-2ff624496907,one time payment,15
cba03326-3957-48c8-b3b3-1f17c0d07747,one time payment,15
9e0859d5-a052-4f8b-b996-e3cde5eba040,one time payment,15
baba98dc-d017-42a9-9cda-c958d5738b86,one time payment,15
8559da55-8928-4879-b23d-36f36cd07a3b,one time payment,15
f4317c7e-4e64-4d71-9aa9-a810f06c61db,one time payment,15
9ecd2bb9-ebee-4383-842e-316558e9b335,one time payment,15
7fad4d64-7c10-496d-9bb7-c7954c5c9684,one time payment,15
694242f5-fa4f-458e-a203-2aad050faa37,one time payment,15
aff2801b-e723-41a6-a606-e050f6aaf662,one time payment,15
09261c28-ed02-4986-9da7-f89070263bf3,one time payment,15
4b692419-5fd4-4bc4-a946-f51153927575,one time payment,15
7b9ef2c5-8bd1-4d90-a190-c16f0dd9b43a,one time payment,15
1bdc880f-b3da-4244-9cac-d897d2365440,one time payment,15
f431461c-1e63-4d1d-8cd0-0e19afb5f9a9,one time payment,15
031d3bc8-8cce-4069-a05e-890880148550,one time payment,15
fd8d3e6f-0b3f-4aa8-b991-18a261c64605,one time payment,15
d1483809-50ae-4a80-a262-031ba6935b93,one time payment,15
3877fe90-9eed-4cf7-8c18-e5e827a8ef35,one time payment,15
83f32b5c-99f3-415e-ae84-f09e651435fd,one time payment,15
ee00bdb3-31cb-4b0e-80e5-5eae65ac27a0,one time payment,15
a5861ce5-5618-4a5a-88f4-c50370a0ff58,one time payment,15
76db43d7-b9dd-41a5-83b8-c85a93c0133c,one time payment,15
e7caa5b1-5426-4e24-bb72-f97e7c752217,one time payment,15
b19ef083-755a-4da6-895f-4b32932999df,one time payment,15
0b36b0ee-1380-40ea-aa3c-caddd12d4a0f,one time payment,15
96ea332e-7197-4143-b981-ce96c1ba0ae5,one time payment,15
60c98060-c478-41b8-b9aa-0d16e3976976,one time payment,15
a5579026-6fbf-4782-bb91-cf3e01bc714d,one time payment,15
80d0f738-99a1-4d64-9818-79dccad74613,one time payment,15
2a76c45e-5073-4ed2-9ed6-06d6f98ef7bb,one time payment,15
a399a532-dee8-42b8-8a4e-543b99ef7c84,one time payment,15
9865624b-c122-4db9-8e33-a8e33fb20b2a,one time payment,15
52e8e7ea-8dae-4fe2-85cd-d5b960c7b340,one time payment,15
dff866f5-43f2-4021-be3c-a8909af8734a,one time payment,15
6fd196e4-3f04-45a0-85d8-8a2c480860b1,one time payment,15
b2ed0a56-3f48-454e-8a05-fb51597328c7,one time payment,15
0866e421-c646-46b6-8b04-8bbf262f62e2,one time payment,15
b0631bd6-796b-4e5f-9dfd-c666728523cd,one time payment,15
0213b11f-5e10-4f84-9082-e34848931cc7,one time payment,15
e7ae40aa-e282-4445-8a46-e455ae849b7c,one time payment,15
448f8db7-03b0-4b53-b77a-ae9b52de614b,one time payment,15
4fd23f35-8b9d-49c7-9bee-64a0220d2310,one time payment,15
b43c812f-feee-4ca7-828e-c68d1d1183ce,one time payment,15
43830084-29a1-43d6-8a38-191b618d8c5b,one time payment,15
ef6969e6-ff60-4161-8a5f-c67a8f53b168,one time payment,15
c634a492-84da-48e8-827c-f9b404d174d1,one time payment,15
bacf6d23-9028-4305-a847-a02a60d1b6e0,one time payment,15
fed1b2c1-fcf6-4da5-96ec-06ccd5f9975c,one time payment,15
4eaeca24-40ed-436f-a694-d72ac495b74e,one time payment,15
1c8a2cb9-ebc5-4986-bdf2-8323565f6b86,one time payment,15
762625c6-38c3-45d2-878b-641eb44d3e38,one time payment,15
cb1e44c7-b13c-4840-ba63-d4fc905a83bf,one time payment,15
f26ad3dc-cfee-45a2-a8a6-474bf7740d7a,one time payment,15
